gtip_pozisyon,aciklama,fasil
640399110000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Dış tabanı ile birlikte topuk yüksekliği 3 cm. den fazla olanlar",64
640399310000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Diğerleri, iç taban uzunluğu / 24 cm. den az olanlar",64
640399330000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Diğerleri, iç taban uzunluğu / Diğerleri / Erkek veya kadınlara ait olduğu belirlenemeyen ayakkabılar",64
640399360000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Diğerleri, iç taban uzunluğu / Diğerleri / Diğerleri / Erkekler için",64
640399380000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Yüzü şeritlerden yapılmış veya bir veya daha fazla parçası kesilip çıkarılmış olanlar / Diğerleri, iç taban uzunluğu / Diğerleri / Diğerleri / Kadınlar için",64
640399500000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Terlikler ve ev içinde giyilen diğer ayakkabılar",64
640399910000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. den az olanlar",64
640399930000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Erkek veya kadınlara ait olduğu belirlenemeyen ayakkabılar",64
640399960000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Diğerleri / Erkekler için",64
640399980000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü deriden olan ayakkabılar / Diğer ayakkabılar / Diğerleri / Diğerleri / Diğerleri, iç taban uzunluğu / 24 cm. veya daha fazla olanlar / Diğerleri / Kadınlar için",64
640411000000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü dokumaya elverişli maddelerden olan ayakkabılar / Dış tabanı kauçuktan veya plastik maddeden olan ayakkabılar / Spor ayakkabıları, tenis ayakkabıları, basketbol ayakkabıları, jimnastik ayakkabıları, antrenman ayakkabıları ve benzerleri",64
640419100000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü dokumaya elverişli maddelerden olan ayakkabılar / Dış tabanı kauçuktan veya plastik maddeden olan ayakkabılar / Diğerleri / Terlikler ve ev içinde giyilen diğer ayakkabılar",64
640419900000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü dokumaya elverişli maddelerden olan ayakkabılar / Dış tabanı kauçuktan veya plastik maddeden olan ayakkabılar / Diğerleri / Diğerleri",64
640420100000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü dokumaya elverişli maddelerden olan ayakkabılar / Dış tabanı tabii veya terkip yoluyla elde edilen köseleden ayakkabılar / Terlikler ve ev içinde giyilen diğer ayakkabılar",64
640420900000,"Dış tabanı kauçuktan, plastik maddeden, tabii veya terkip yoluyla elde edilen köseleden ve yüzü dokumaya elverişli maddelerden olan ayakkabılar / Dış tabanı tabii veya terkip yoluyla elde edilen köseleden ayakkabılar / Diğerleri",64
640510000000,Diğer ayakkabılar / Yüzü tabii veya terkip yoluyla elde edilen deriden olanlar,64
640520100000,Diğer ayakkabılar / Yüzü dokumaya elverişli maddelerden / Dış tabanı ahşap veya mantardan,64
640520910000,Diğer ayakkabılar / Yüzü dokumaya elverişli maddelerden / Dış tabanı diğer maddelerden / Terlikler ve ev içinde giyilen diğer ayakkabılar,64
640520990000,Diğer ayakkabılar / Yüzü dokumaya elverişli maddelerden / Dış tabanı diğer maddelerden / Diğerleri,64
640590100000,"Diğer ayakkabılar / Diğerleri / Dış tabanı kauçuk, plastik madde, tabii veya terkip yolu ile elde edilen köseleden olanlar",64
640590900000,Diğer ayakkabılar / Diğerleri / Dış tabanı diğer maddelerden olanlar,64
640610100000,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Ayakkabı yüzleri ve bunların aksamı (takviye parçaları hariç) / Deriden",64
640610901000,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Ayakkabı yüzleri ve bunların aksamı (takviye parçaları hariç) / Diğer maddelerden / Çelikten olanlar",64
640610909000,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Ayakkabı yüzleri ve bunların aksamı (takviye parçaları hariç) / Diğer maddelerden / Diğerleri",64
640620100011,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Dış tabanlar ve topuklar (kauçuktan veya plastik maddelerden) / Kauçuktan / Dış taban",64
640620100012,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Dış tabanlar ve topuklar (kauçuktan veya plastik maddelerden) / Kauçuktan / Topuklar",64
640620900011,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Dış tabanlar ve topuklar (kauçuktan veya plastik maddelerden) / Plastik maddelerden / Dış taban",64
640620900012,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Dış tabanlar ve topuklar (kauçuktan veya plastik maddelerden) / Plastik maddelerden / Topuklar",64
640690300000,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Dış tabanı olmayan fakat iç taban veya diğer iç kısımlara tutturulmuş ayakkabı yüzlerinden meydana gelenler",64
640690501011,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Çıkarılabilen iç tabanlar ve diğer çıkarılabilen aksesuar / Demir döküm, demir veya çelikten veya aluminyumdan olanlar / Çıkarılabilen iç tabanlar",64
640690501019,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Çıkarılabilen iç tabanlar ve diğer çıkarılabilen aksesuar / Demir döküm, demir veya çelikten veya aluminyumdan olanlar / Diğerleri",64
640690503011,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Çıkarılabilen iç tabanlar ve diğer çıkarılabilen aksesuar / Bakırdan olanlar / Çıkarılabilen iç tabanlar",64
640690503019,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Çıkarılabilen iç tabanlar ve diğer çıkarılabilen aksesuar / Bakırdan olanlar / Diğerleri",64
640690509011,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Çıkarılabilen iç tabanlar ve diğer çıkarılabilen aksesuar / Diğerleri / Çıkarılabilen iç tabanlar",64
640690509019,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Çıkarılabilen iç tabanlar ve diğer çıkarılabilen aksesuar / Diğerleri / Diğerleri",64
640690600000,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Tabii veya terkip yoluyla elde edilen deriden ayakkabı dış tabanları",64
640690901000,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Diğerleri / Demir döküm, demir veya çelikten veya aluminyumdan olanlar",64
640690903000,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Diğerleri / Bakırdan olanlar",64
640690909000,"Ayakkabı aksamı (dış tabanlar dışındaki tabanlara tutturulmuş veya tutturulmamış ayakkabı yüzleri dahil); çıkarılabilir iç tabanlar, topuk rampası ve benzeri eşya; getrler ve tozluklar, dizlikler ve benzeri eşya; ve bunların aksamı / Diğerleri / Diğerleri / Diğerleri",64
